CodCliente,Fecha,FechaTS,Cantidad,FormaIngreso,Medida,Temporada,Sintetico
193,2014-02-24 00:00:00,2014-02-24,17.8,HUMEDO,LATAS,3,True
310,2014-02-24 00:00:00,2014-02-24,4.1,HUMEDO,LATAS,3,True
347,2014-02-24 00:00:00,2014-02-24,7.1,HUMEDO,LATAS,3,True
N009,2014-02-25 00:00:00,2014-02-25,15.3,HUMEDO,LATAS,3,True
157,2014-02-25 00:00:00,2014-02-25,9.0,HUMEDO,LATAS,3,True
186,2014-02-25 00:00:00,2014-02-25,4.0,HUMEDO,LATAS,3,True
246,2014-02-25 00:00:00,2014-02-25,95.5,HUMEDO,LATAS,3,True
7,2014-02-25 00:00:00,2014-02-25,84.1,HUMEDO,LATAS,3,True
350,2014-02-26 00:00:00,2014-02-26,4.9,HUMEDO,LATAS,3,True
335,2014-02-26 00:00:00,2014-02-26,6.5,HUMEDO,LATAS,3,True
45,2014-02-26 00:00:00,2014-02-26,79.7,HUMEDO,LATAS,3,True
N021,2014-02-26 00:00:00,2014-02-26,92.3,HUMEDO,LATAS,3,True
119,2014-02-26 00:00:00,2014-02-26,5.2,HUMEDO,LATAS,3,True
17,2014-02-26 00:00:00,2014-02-26,5.7,SECO,LATAS,3,True
395,2014-02-26 00:00:00,2014-02-26,3.6,HUMEDO,LATAS,3,True
294,2014-02-26 00:00:00,2014-02-26,44.8,HUMEDO,LATAS,3,True
300,2014-02-26 00:00:00,2014-02-26,37.4,HUMEDO,LATAS,3,True
N004,2014-02-26 00:00:00,2014-02-26,8.5,HUMEDO,LATAS,3,True
293,2014-02-26 00:00:00,2014-02-26,45.7,HUMEDO,LATAS,3,True
387,2014-02-27 00:00:00,2014-02-27,33.5,HUMEDO,LATAS,3,True
373,2014-02-27 00:00:00,2014-02-27,25.9,HUMEDO,LATAS,3,True
271,2014-02-27 00:00:00,2014-02-27,1.8,HUMEDO,LATAS,3,True
237,2014-02-27 00:00:00,2014-02-27,3.1,HUMEDO,LATAS,3,True
N009,2014-02-27 00:00:00,2014-02-27,5.3,HUMEDO,LATAS,3,True
401,2014-02-27 00:00:00,2014-02-27,28.3,HUMEDO,LATAS,3,True
125,2014-02-27 00:00:00,2014-02-27,19.5,HUMEDO,LATAS,3,True
175,2014-02-27 00:00:00,2014-02-27,20.4,HUMEDO,LATAS,3,True
356,2014-02-27 00:00:00,2014-02-27,43.2,HUMEDO,LATAS,3,True
364,2014-02-27 00:00:00,2014-02-27,83.4,HUMEDO,LATAS,3,True
79,2014-02-28 00:00:00,2014-02-28,109.7,HUMEDO,LATAS,3,True
282,2014-02-28 00:00:00,2014-02-28,117.0,HUMEDO,LATAS,3,True
356,2014-02-28 00:00:00,2014-02-28,4.8,HUMEDO,LATAS,3,True
N008,2014-02-28 00:00:00,2014-02-28,486.6,HUMEDO,LATAS,3,True
N018,2014-03-01 00:00:00,2014-03-01,57.0,HUMEDO,LATAS,3,True
294,2014-03-01 00:00:00,2014-03-01,74.8,HUMEDO,LATAS,3,True
249,2014-03-01 00:00:00,2014-03-01,22.8,HUMEDO,LATAS,3,True
310,2014-03-01 00:00:00,2014-03-01,194.6,HUMEDO,LATAS,3,True
N005,2014-03-02 00:00:00,2014-03-02,21.9,HUMEDO,LATAS,3,True
293,2014-03-02 00:00:00,2014-03-02,45.4,HUMEDO,LATAS,3,True
N017,2014-03-02 00:00:00,2014-03-02,18.2,HUMEDO,LATAS,3,True
251,2014-03-02 00:00:00,2014-03-02,24.5,HUMEDO,LATAS,3,True
113,2014-03-02 00:00:00,2014-03-02,11.7,HUMEDO,LATAS,3,True
N017,2014-03-03 00:00:00,2014-03-03,17.3,HUMEDO,LATAS,3,True
185,2014-03-03 00:00:00,2014-03-03,42.8,HUMEDO,LATAS,3,True
N004,2014-03-03 00:00:00,2014-03-03,55.5,HUMEDO,LATAS,3,True
382,2014-03-03 00:00:00,2014-03-03,3.2,HUMEDO,LATAS,3,True
56,2014-03-03 00:00:00,2014-03-03,6.7,HUMEDO,QUINTALES,3,True
N008,2014-03-03 00:00:00,2014-03-03,5.7,HUMEDO,LATAS,3,True
276,2014-03-03 00:00:00,2014-03-03,94.2,HUMEDO,LATAS,3,True
33,2014-03-03 00:00:00,2014-03-03,2.2,HUMEDO,LATAS,3,True
310,2014-03-03 00:00:00,2014-03-03,7.2,HUMEDO,LATAS,3,True
N007,2014-03-04 00:00:00,2014-03-04,6.9,HUMEDO,LATAS,3,True
186,2014-03-04 00:00:00,2014-03-04,1.0,HUMEDO,LATAS,3,True
N011,2014-03-04 00:00:00,2014-03-04,36.7,HUMEDO,LATAS,3,True
175,2014-03-04 00:00:00,2014-03-04,40.1,HUMEDO,LATAS,3,True
7,2014-03-04 00:00:00,2014-03-04,5.6,HUMEDO,LATAS,3,True
353,2014-03-04 00:00:00,2014-03-04,40.6,HUMEDO,LATAS,3,True
231,2014-03-05 00:00:00,2014-03-05,59.8,HUMEDO,LATAS,3,True
83,2014-03-05 00:00:00,2014-03-05,25.0,HUMEDO,LATAS,3,True
365,2014-03-06 00:00:00,2014-03-06,11.4,HUMEDO,LATAS,3,True
46,2014-03-06 00:00:00,2014-03-06,1.3,HUMEDO,LATAS,3,True
353,2014-03-06 00:00:00,2014-03-06,5.4,HUMEDO,LATAS,3,True
235,2014-03-06 00:00:00,2014-03-06,1.0,HUMEDO,LATAS,3,True
272,2014-03-06 00:00:00,2014-03-06,43.6,HUMEDO,LATAS,3,True
294,2014-03-06 00:00:00,2014-03-06,7.0,HUMEDO,LATAS,3,True
84,2014-03-06 00:00:00,2014-03-06,5.0,HUMEDO,LATAS,3,True
172,2014-03-06 00:00:00,2014-03-06,12.7,HUMEDO,LATAS,3,True
226,2014-03-07 00:00:00,2014-03-07,5.2,HUMEDO,LATAS,3,True
N021,2014-03-07 00:00:00,2014-03-07,5.9,HUMEDO,LATAS,3,True
N023,2014-03-07 00:00:00,2014-03-07,1.0,HUMEDO,LATAS,3,True
125,2014-03-07 00:00:00,2014-03-07,22.6,HUMEDO,LATAS,3,True
365,2014-03-07 00:00:00,2014-03-07,3.7,HUMEDO,QUINTALES,3,True
276,2014-03-07 00:00:00,2014-03-07,2.6,HUMEDO,LATAS,3,True
251,2014-03-07 00:00:00,2014-03-07,10.5,HUMEDO,LATAS,3,True
332,2014-03-08 00:00:00,2014-03-08,2.0,HUMEDO,LATAS,3,True
185,2014-03-08 00:00:00,2014-03-08,18.8,HUMEDO,LATAS,3,True
127,2014-03-08 00:00:00,2014-03-08,3.0,HUMEDO,LATAS,3,True
346,2014-03-09 00:00:00,2014-03-09,21.9,HUMEDO,LATAS,3,True
353,2014-03-09 00:00:00,2014-03-09,63.0,HUMEDO,LATAS,3,True
371,2014-03-09 00:00:00,2014-03-09,85.9,HUMEDO,LATAS,3,True
47,2014-03-09 00:00:00,2014-03-09,10.5,HUMEDO,LATAS,3,True
387,2014-03-10 00:00:00,2014-03-10,17.0,HUMEDO,LATAS,3,True
118,2014-03-10 00:00:00,2014-03-10,79.2,HUMEDO,LATAS,3,True
N008,2014-03-10 00:00:00,2014-03-10,27.6,HUMEDO,LATAS,3,True
172,2014-03-10 00:00:00,2014-03-10,5.6,HUMEDO,LATAS,3,True
150,2014-03-11 00:00:00,2014-03-11,3.0,HUMEDO,LATAS,3,True
338,2014-03-11 00:00:00,2014-03-11,6.5,HUMEDO,LATAS,3,True
29,2014-03-11 00:00:00,2014-03-11,15.6,HUMEDO,LATAS,3,True
354,2014-03-11 00:00:00,2014-03-11,1.0,HUMEDO,LATAS,3,True
380,2014-03-11 00:00:00,2014-03-11,1.0,HUMEDO,LATAS,3,True
353,2014-03-11 00:00:00,2014-03-11,8.5,HUMEDO,LATAS,3,True
236,2014-03-11 00:00:00,2014-03-11,17.1,HUMEDO,LATAS,3,True
82,2014-03-12 00:00:00,2014-03-12,8.2,HUMEDO,LATAS,3,True
N011,2014-03-12 00:00:00,2014-03-12,1.2,HUMEDO,LATAS,3,True
N014,2014-03-12 00:00:00,2014-03-12,1.1,HUMEDO,LATAS,3,True
253,2014-03-12 00:00:00,2014-03-12,23.2,HUMEDO,LATAS,3,True
368,2014-03-12 00:00:00,2014-03-12,1.0,HUMEDO,LATAS,3,True
344,2014-03-12 00:00:00,2014-03-12,6.4,HUMEDO,LATAS,3,True
N003,2014-03-13 00:00:00,2014-03-13,17.6,HUMEDO,LATAS,3,True
38,2014-03-13 00:00:00,2014-03-13,2.6,SECO,LATAS,3,True
247,2014-03-13 00:00:00,2014-03-13,9.4,HUMEDO,LATAS,3,True
23,2014-03-13 00:00:00,2014-03-13,11.9,HUMEDO,LATAS,3,True
185,2014-03-13 00:00:00,2014-03-13,1.0,HUMEDO,LATAS,3,True
N006,2014-03-13 00:00:00,2014-03-13,8.8,HUMEDO,LATAS,3,True
193,2014-03-13 00:00:00,2014-03-13,4.5,HUMEDO,LATAS,3,True
200,2014-03-13 00:00:00,2014-03-13,21.5,HUMEDO,LATAS,3,True
230,2014-03-13 00:00:00,2014-03-13,9.0,HUMEDO,LATAS,3,True
253,2014-03-14 00:00:00,2014-03-14,6.7,HUMEDO,LATAS,3,True
137,2014-03-14 00:00:00,2014-03-14,2.0,HUMEDO,LATAS,3,True
226,2014-03-14 00:00:00,2014-03-14,7.2,HUMEDO,LATAS,3,True
349,2014-03-14 00:00:00,2014-03-14,7.1,HUMEDO,LATAS,3,True
N018,2014-03-14 00:00:00,2014-03-14,8.0,SECO,LATAS,3,True
84,2014-03-14 00:00:00,2014-03-14,1.0,HUMEDO,LATAS,3,True
371,2014-03-14 00:00:00,2014-03-14,8.0,HUMEDO,LATAS,3,True
382,2014-03-14 00:00:00,2014-03-14,4.6,HUMEDO,LATAS,3,True
300,2014-03-14 00:00:00,2014-03-14,7.7,HUMEDO,LATAS,3,True
399,2014-03-14 00:00:00,2014-03-14,5.7,HUMEDO,LATAS,3,True
276,2014-03-14 00:00:00,2014-03-14,13.6,HUMEDO,LATAS,3,True
365,2014-03-14 00:00:00,2014-03-14,3.0,HUMEDO,LATAS,3,True
N002,2014-03-15 00:00:00,2014-03-15,1.0,HUMEDO,LATAS,3,True
364,2014-03-15 00:00:00,2014-03-15,7.6,HUMEDO,LATAS,3,True
346,2014-03-15 00:00:00,2014-03-15,3.4,HUMEDO,LATAS,3,True
N022,2014-03-15 00:00:00,2014-03-15,2.2,HUMEDO,LATAS,3,True
190,2014-03-15 00:00:00,2014-03-15,4.0,HUMEDO,LATAS,3,True
N007,2014-03-15 00:00:00,2014-03-15,38.3,HUMEDO,LATAS,3,True
7,2014-03-15 00:00:00,2014-03-15,8.3,HUMEDO,LATAS,3,True
193,2014-03-15 00:00:00,2014-03-15,2.2,HUMEDO,LATAS,3,True
247,2014-03-15 00:00:00,2014-03-15,3.4,HUMEDO,LATAS,3,True
193,2014-03-16 00:00:00,2014-03-16,18.0,SECO,LATAS,3,True
300,2014-03-16 00:00:00,2014-03-16,5.9,HUMEDO,LATAS,3,True
251,2014-03-16 00:00:00,2014-03-16,24.6,HUMEDO,LATAS,3,True
127,2014-03-16 00:00:00,2014-03-16,74.9,HUMEDO,LATAS,3,True
247,2014-03-16 00:00:00,2014-03-16,50.1,HUMEDO,LATAS,3,True
185,2014-03-18 00:00:00,2014-03-18,24.6,HUMEDO,LATAS,3,True
150,2014-03-18 00:00:00,2014-03-18,49.7,HUMEDO,LATAS,3,True
231,2014-03-18 00:00:00,2014-03-18,1.3,HUMEDO,LATAS,3,True
293,2014-03-18 00:00:00,2014-03-18,141.5,HUMEDO,LATAS,3,True
401,2014-03-18 00:00:00,2014-03-18,61.6,HUMEDO,LATAS,3,True
175,2014-03-18 00:00:00,2014-03-18,77.7,HUMEDO,LATAS,3,True
N013,2014-03-18 00:00:00,2014-03-18,1.0,HUMEDO,LATAS,3,True
157,2014-03-18 00:00:00,2014-03-18,26.3,HUMEDO,LATAS,3,True
N005,2014-03-19 00:00:00,2014-03-19,9.7,HUMEDO,LATAS,3,True
354,2014-03-19 00:00:00,2014-03-19,15.1,HUMEDO,LATAS,3,True
177,2014-03-19 00:00:00,2014-03-19,23.0,HUMEDO,LATAS,3,True
228,2014-03-19 00:00:00,2014-03-19,12.0,HUMEDO,LATAS,3,True
137,2014-03-19 00:00:00,2014-03-19,10.5,HUMEDO,LATAS,3,True
N007,2014-03-19 00:00:00,2014-03-19,1.2,HUMEDO,LATAS,3,True
N006,2014-03-19 00:00:00,2014-03-19,77.3,HUMEDO,LATAS,3,True
373,2014-03-19 00:00:00,2014-03-19,18.8,HUMEDO,LATAS,3,True
273,2014-03-19 00:00:00,2014-03-19,40.1,HUMEDO,LATAS,3,True
124,2014-03-19 00:00:00,2014-03-19,34.8,HUMEDO,LATAS,3,True
79,2014-03-20 00:00:00,2014-03-20,2.7,HUMEDO,LATAS,3,True
261,2014-03-20 00:00:00,2014-03-20,26.9,HUMEDO,LATAS,3,True
238,2014-03-20 00:00:00,2014-03-20,9.8,HUMEDO,LATAS,3,True
N020,2014-03-20 00:00:00,2014-03-20,39.0,HUMEDO,LATAS,3,True
125,2014-03-20 00:00:00,2014-03-20,6.3,HUMEDO,LATAS,3,True
350,2014-03-20 00:00:00,2014-03-20,5.4,HUMEDO,LATAS,3,True
54,2014-03-20 00:00:00,2014-03-20,2.9,HUMEDO,LATAS,3,True
85,2014-03-21 00:00:00,2014-03-21,16.1,HUMEDO,LATAS,3,True
346,2014-03-21 00:00:00,2014-03-21,1.0,HUMEDO,LATAS,3,True
271,2014-03-21 00:00:00,2014-03-21,9.3,HUMEDO,LATAS,3,True
N021,2014-03-21 00:00:00,2014-03-21,4.1,HUMEDO,LATAS,3,True
351,2014-03-21 00:00:00,2014-03-21,22.5,SECO,LATAS,3,True
350,2014-03-21 00:00:00,2014-03-21,1.2,HUMEDO,LATAS,3,True
54,2014-03-21 00:00:00,2014-03-21,1.6,HUMEDO,LATAS,3,True
N001,2014-03-21 00:00:00,2014-03-21,1.0,HUMEDO,LATAS,3,True
N017,2014-03-21 00:00:00,2014-03-21,22.2,HUMEDO,LATAS,3,True
186,2014-03-21 00:00:00,2014-03-21,16.3,HUMEDO,LATAS,3,True
282,2014-03-22 00:00:00,2014-03-22,57.7,HUMEDO,LATAS,3,True
173,2014-03-22 00:00:00,2014-03-22,25.0,HUMEDO,LATAS,3,True
278,2014-03-22 00:00:00,2014-03-22,12.9,SECO,LATAS,3,True
251,2014-03-22 00:00:00,2014-03-22,1.0,HUMEDO,LATAS,3,True
226,2014-03-22 00:00:00,2014-03-22,11.1,HUMEDO,LATAS,3,True
397,2014-03-23 00:00:00,2014-03-23,35.8,HUMEDO,LATAS,3,True
17,2014-03-23 00:00:00,2014-03-23,4.4,HUMEDO,LATAS,3,True
351,2014-03-23 00:00:00,2014-03-23,23.7,HUMEDO,LATAS,3,True
56,2014-03-23 00:00:00,2014-03-23,18.5,HUMEDO,LATAS,3,True
249,2014-03-23 00:00:00,2014-03-23,31.5,HUMEDO,LATAS,3,True
14,2014-03-23 00:00:00,2014-03-23,13.6,HUMEDO,LATAS,3,True
N008,2014-03-23 00:00:00,2014-03-23,19.4,HUMEDO,LATAS,3,True
43,2014-03-24 00:00:00,2014-03-24,30.7,HUMEDO,LATAS,3,True
N002,2014-03-24 00:00:00,2014-03-24,13.1,HUMEDO,LATAS,3,True
14,2014-03-24 00:00:00,2014-03-24,5.2,SECO,LATAS,3,True
272,2014-03-24 00:00:00,2014-03-24,26.9,HUMEDO,LATAS,3,True
45,2014-03-24 00:00:00,2014-03-24,2.2,HUMEDO,LATAS,3,True
N015,2014-03-25 00:00:00,2014-03-25,13.0,HUMEDO,LATAS,3,True
364,2014-03-25 00:00:00,2014-03-25,4.2,HUMEDO,LATAS,3,True
200,2014-03-25 00:00:00,2014-03-25,20.6,HUMEDO,LATAS,3,True
289,2014-03-25 00:00:00,2014-03-25,19.8,HUMEDO,LATAS,3,True
N007,2014-03-25 00:00:00,2014-03-25,11.7,HUMEDO,LATAS,3,True
234,2014-03-25 00:00:00,2014-03-25,7.6,HUMEDO,LATAS,3,True
351,2014-03-26 00:00:00,2014-03-26,1.0,HUMEDO,LATAS,3,True
114,2014-03-26 00:00:00,2014-03-26,14.5,HUMEDO,LATAS,3,True
382,2014-03-26 00:00:00,2014-03-26,1.0,HUMEDO,LATAS,3,True
247,2014-03-26 00:00:00,2014-03-26,1.2,HUMEDO,LATAS,3,True
346,2014-03-26 00:00:00,2014-03-26,1.8,HUMEDO,LATAS,3,True
119,2014-03-26 00:00:00,2014-03-26,6.2,HUMEDO,LATAS,3,True
45,2014-03-26 00:00:00,2014-03-26,4.4,HUMEDO,LATAS,3,True
349,2014-03-26 00:00:00,2014-03-26,17.3,HUMEDO,LATAS,3,True
127,2014-03-26 00:00:00,2014-03-26,1.0,HUMEDO,LATAS,3,True
231,2014-03-26 00:00:00,2014-03-26,8.5,HUMEDO,LATAS,3,True
173,2014-03-28 00:00:00,2014-03-28,1.1,HUMEDO,LATAS,3,True
273,2014-03-28 00:00:00,2014-03-28,2.3,HUMEDO,LATAS,3,True
N006,2014-03-28 00:00:00,2014-03-28,1.8,HUMEDO,LATAS,3,True
N020,2014-03-28 00:00:00,2014-03-28,1.0,HUMEDO,LATAS,3,True
293,2014-03-28 00:00:00,2014-03-28,1.2,HUMEDO,LATAS,3,True
246,2014-03-28 00:00:00,2014-03-28,1.0,HUMEDO,LATAS,3,True
38,2014-03-28 00:00:00,2014-03-28,2.2,HUMEDO,LATAS,3,True
356,2014-03-28 00:00:00,2014-03-28,1.1,HUMEDO,LATAS,3,True
N008,2014-03-28 00:00:00,2014-03-28,2.9,HUMEDO,LATAS,3,True
N012,2014-03-28 00:00:00,2014-03-28,2.9,HUMEDO,LATAS,3,True
119,2014-03-28 00:00:00,2014-03-28,1.9,HUMEDO,LATAS,3,True
349,2014-03-29 00:00:00,2014-03-29,3.7,HUMEDO,LATAS,3,True
281,2014-03-29 00:00:00,2014-03-29,2.4,HUMEDO,LATAS,3,True
N005,2014-03-29 00:00:00,2014-03-29,7.5,HUMEDO,LATAS,3,True
118,2014-03-29 00:00:00,2014-03-29,41.4,HUMEDO,LATAS,3,True
186,2014-03-29 00:00:00,2014-03-29,4.7,HUMEDO,LATAS,3,True
259,2014-03-29 00:00:00,2014-03-29,1.5,HUMEDO,LATAS,3,True
N019,2014-03-30 00:00:00,2014-03-30,4.5,HUMEDO,LATAS,3,True
353,2014-03-30 00:00:00,2014-03-30,1.2,HUMEDO,LATAS,3,True
382,2014-03-30 00:00:00,2014-03-30,1.0,HUMEDO,LATAS,3,True
185,2014-03-30 00:00:00,2014-03-30,28.5,HUMEDO,LATAS,3,True
375,2014-03-30 00:00:00,2014-03-30,5.5,HUMEDO,LATAS,3,True
231,2014-03-30 00:00:00,2014-03-30,4.2,HUMEDO,LATAS,3,True
247,2014-03-31 00:00:00,2014-03-31,6.2,HUMEDO,LATAS,3,True
332,2014-03-31 00:00:00,2014-03-31,3.1,HUMEDO,LATAS,3,True
271,2014-03-31 00:00:00,2014-03-31,26.3,HUMEDO,LATAS,3,True
282,2014-04-15 00:00:00,2014-04-15,1.1,HUMEDO,LATAS,3,True
114,2014-04-15 00:00:00,2014-04-15,2.2,HUMEDO,LATAS,3,True
190,2014-04-15 00:00:00,2014-04-15,5.4,HUMEDO,LATAS,3,True
373,2014-04-15 00:00:00,2014-04-15,1.2,HUMEDO,LATAS,3,True
356,2014-04-15 00:00:00,2014-04-15,1.0,HUMEDO,LATAS,3,True
353,2014-04-15 00:00:00,2014-04-15,5.5,HUMEDO,LATAS,3,True
N013,2014-04-15 00:00:00,2014-04-15,1.1,HUMEDO,LATAS,3,True
235,2014-04-15 00:00:00,2014-04-15,13.9,HUMEDO,LATAS,3,True
227,2014-04-15 00:00:00,2014-04-15,1.0,HUMEDO,LATAS,3,True
177,2014-04-15 00:00:00,2014-04-15,1.0,HUMEDO,LATAS,3,True
375,2014-04-16 00:00:00,2014-04-16,1.7,HUMEDO,LATAS,3,True
124,2014-04-16 00:00:00,2014-04-16,13.2,HUMEDO,LATAS,3,True
86,2014-04-16 00:00:00,2014-04-16,8.1,HUMEDO,LATAS,3,True
N010,2014-04-16 00:00:00,2014-04-16,5.3,HUMEDO,LATAS,3,True
392,2014-04-16 00:00:00,2014-04-16,1.0,HUMEDO,LATAS,3,True
N005,2014-04-16 00:00:00,2014-04-16,1.0,HUMEDO,LATAS,3,True
379,2014-04-30 00:00:00,2014-04-30,9.7,HUMEDO,LATAS,3,True
368,2014-04-30 00:00:00,2014-04-30,2.2,HUMEDO,LATAS,3,True
272,2014-04-30 00:00:00,2014-04-30,1.1,HUMEDO,LATAS,3,True
N017,2014-04-30 00:00:00,2014-04-30,6.2,HUMEDO,LATAS,3,True
79,2014-04-30 00:00:00,2014-04-30,2.4,HUMEDO,LATAS,3,True
247,2014-04-30 00:00:00,2014-04-30,2.1,HUMEDO,LATAS,3,True
234,2014-04-30 00:00:00,2014-04-30,1.2,HUMEDO,LATAS,3,True
N010,2014-04-30 00:00:00,2014-04-30,3.4,HUMEDO,LATAS,3,True
219,2014-04-30 00:00:00,2014-04-30,8.3,HUMEDO,LATAS,3,True
185,2014-04-30 00:00:00,2014-04-30,4.4,HUMEDO,LATAS,3,True
300,2014-05-20 00:00:00,2014-05-20,1.1,HUMEDO,LATAS,3,True
373,2014-05-20 00:00:00,2014-05-20,1.0,HUMEDO,LATAS,3,True
N019,2014-05-20 00:00:00,2014-05-20,1.0,HUMEDO,LATAS,3,True
127,2014-05-20 00:00:00,2014-05-20,1.0,HUMEDO,LATAS,3,True
365,2014-05-20 00:00:00,2014-05-20,1.0,HUMEDO,LATAS,3,True
177,2014-05-20 00:00:00,2014-05-20,1.1,HUMEDO,LATAS,3,True
293,2014-05-20 00:00:00,2014-05-20,1.0,HUMEDO,LATAS,3,True
379,2014-05-21 00:00:00,2014-05-21,3.9,HUMEDO,LATAS,3,True
46,2014-05-21 00:00:00,2014-05-21,1.0,HUMEDO,LATAS,3,True
137,2014-05-21 00:00:00,2014-05-21,1.4,HUMEDO,LATAS,3,True
N002,2014-10-02 00:00:00,2014-10-02,6.4,HUMEDO,LATAS,4,True
114,2014-10-02 00:00:00,2014-10-02,95.8,HUMEDO,LATAS,4,True
231,2014-10-03 00:00:00,2014-10-03,18.8,HUMEDO,LATAS,4,True
45,2014-10-03 00:00:00,2014-10-03,34.4,HUMEDO,LATAS,4,True
346,2014-10-03 00:00:00,2014-10-03,45.8,HUMEDO,LATAS,4,True
354,2014-10-04 00:00:00,2014-10-04,84.7,HUMEDO,LATAS,4,True
172,2014-10-07 00:00:00,2014-10-07,422.9,HUMEDO,LATAS,4,True
335,2014-10-07 00:00:00,2014-10-07,105.2,HUMEDO,LATAS,4,True
119,2014-10-08 00:00:00,2014-10-08,61.2,HUMEDO,LATAS,4,True
N008,2014-10-08 00:00:00,2014-10-08,37.5,HUMEDO,LATAS,4,True
N027,2014-10-08 00:00:00,2014-10-08,69.1,HUMEDO,LATAS,4,True
N024,2014-10-08 00:00:00,2014-10-08,25.3,HUMEDO,LATAS,4,True
255,2014-10-08 00:00:00,2014-10-08,14.8,HUMEDO,LATAS,4,True
N023,2014-10-09 00:00:00,2014-10-09,124.3,HUMEDO,LATAS,4,True
N001,2014-10-09 00:00:00,2014-10-09,120.7,HUMEDO,LATAS,4,True
7,2014-10-09 00:00:00,2014-10-09,107.5,HUMEDO,LATAS,4,True
294,2014-10-10 00:00:00,2014-10-10,161.1,HUMEDO,LATAS,4,True
282,2014-10-10 00:00:00,2014-10-10,101.2,HUMEDO,LATAS,4,True
38,2014-10-10 00:00:00,2014-10-10,97.5,HUMEDO,LATAS,4,True
364,2014-10-10 00:00:00,2014-10-10,16.5,HUMEDO,LATAS,4,True
251,2014-10-10 00:00:00,2014-10-10,57.0,HUMEDO,LATAS,4,True
N013,2014-10-16 00:00:00,2014-10-16,35.6,HUMEDO,LATAS,4,True
247,2014-10-16 00:00:00,2014-10-16,12.5,HUMEDO,LATAS,4,True
273,2014-10-16 00:00:00,2014-10-16,34.7,HUMEDO,LATAS,4,True
228,2014-10-16 00:00:00,2014-10-16,98.7,HUMEDO,LATAS,4,True
350,2014-10-16 00:00:00,2014-10-16,86.4,HUMEDO,LATAS,4,True
N008,2014-10-16 00:00:00,2014-10-16,132.2,HUMEDO,LATAS,4,True
251,2014-10-16 00:00:00,2014-10-16,7.1,HUMEDO,LATAS,4,True
353,2014-10-16 00:00:00,2014-10-16,16.8,HUMEDO,LATAS,4,True
29,2014-10-17 00:00:00,2014-10-17,154.0,HUMEDO,LATAS,4,True
255,2014-10-17 00:00:00,2014-10-17,296.4,HUMEDO,LATAS,4,True
344,2014-10-17 00:00:00,2014-10-17,136.1,HUMEDO,LATAS,4,True
83,2014-10-17 00:00:00,2014-10-17,145.6,HUMEDO,LATAS,4,True
272,2014-10-17 00:00:00,2014-10-17,501.2,HUMEDO,LATAS,4,True
14,2014-10-17 00:00:00,2014-10-17,775.0,HUMEDO,LATAS,4,True
48,2014-10-18 00:00:00,2014-10-18,110.0,HUMEDO,LATAS,4,True
38,2014-10-18 00:00:00,2014-10-18,124.0,HUMEDO,LATAS,4,True
349,2014-10-18 00:00:00,2014-10-18,165.4,HUMEDO,LATAS,4,True
246,2014-10-18 00:00:00,2014-10-18,117.5,HUMEDO,LATAS,4,True
293,2014-10-18 00:00:00,2014-10-18,31.2,HUMEDO,LATAS,4,True
82,2014-10-18 00:00:00,2014-10-18,159.1,HUMEDO,LATAS,4,True
N015,2014-10-18 00:00:00,2014-10-18,67.2,HUMEDO,LATAS,4,True
392,2014-10-18 00:00:00,2014-10-18,164.6,HUMEDO,LATAS,4,True
186,2014-10-19 00:00:00,2014-10-19,134.4,HUMEDO,LATAS,4,True
N013,2014-10-19 00:00:00,2014-10-19,143.6,HUMEDO,LATAS,4,True
N021,2014-10-19 00:00:00,2014-10-19,13.6,HUMEDO,LATAS,4,True
175,2014-10-19 00:00:00,2014-10-19,142.5,HUMEDO,LATAS,4,True
247,2014-10-19 00:00:00,2014-10-19,7.2,HUMEDO,LATAS,4,True
187,2014-10-19 00:00:00,2014-10-19,22.0,HUMEDO,LATAS,4,True
300,2014-10-20 00:00:00,2014-10-20,20.4,HUMEDO,LATAS,4,True
86,2014-10-20 00:00:00,2014-10-20,33.3,HUMEDO,LATAS,4,True
238,2014-10-20 00:00:00,2014-10-20,10.9,HUMEDO,LATAS,4,True
379,2014-10-20 00:00:00,2014-10-20,32.0,HUMEDO,LATAS,4,True
173,2014-10-20 00:00:00,2014-10-20,65.7,HUMEDO,LATAS,4,True
231,2014-10-20 00:00:00,2014-10-20,91.0,HUMEDO,LATAS,4,True
113,2014-10-20 00:00:00,2014-10-20,83.2,HUMEDO,LATAS,4,True
277,2014-10-20 00:00:00,2014-10-20,1.2,HUMEDO,LATAS,4,True
N004,2014-10-20 00:00:00,2014-10-20,12.7,HUMEDO,LATAS,4,True
N020,2014-10-21 00:00:00,2014-10-21,21.2,HUMEDO,LATAS,4,True
N003,2014-10-21 00:00:00,2014-10-21,14.9,HUMEDO,LATAS,4,True
N016,2014-10-21 00:00:00,2014-10-21,7.4,HUMEDO,LATAS,4,True
N014,2014-10-21 00:00:00,2014-10-21,20.1,HUMEDO,LATAS,4,True
N010,2014-10-21 00:00:00,2014-10-21,23.7,HUMEDO,LATAS,4,True
289,2014-10-21 00:00:00,2014-10-21,21.6,HUMEDO,LATAS,4,True
233,2014-10-21 00:00:00,2014-10-21,20.4,HUMEDO,LATAS,4,True
399,2014-10-21 00:00:00,2014-10-21,36.6,HUMEDO,LATAS,4,True
400,2014-10-21 00:00:00,2014-10-21,37.6,HUMEDO,LATAS,4,True
356,2014-10-21 00:00:00,2014-10-21,23.1,HUMEDO,LATAS,4,True
